# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 1 
# Survey min ages
 1 
# Survey max ages
 10 
# Survey time as a fraction into the year (one for each survey)
 0.6453376 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 830 
# Observation data frame 
# fleet	year	age	observation	weights
2	2012	10	-0.548413148437604	1
2	2013	1	3.51726189541642	1
2	2013	2	2.98849898611872	1
2	2013	3	2.68032626660144	1
2	2013	4	1.97891503260752	1
2	2013	5	1.00233788653671	1
2	2013	6	0.474570279769483	1
2	2013	7	0.171525714222576	1
2	2013	8	-0.738292760950786	1
2	2013	9	-1.23340957034938	1
2	2013	10	-0.129270989762836	1
2	2014	1	4.01516167661951	1
2	2014	2	3.13633705076587	1
2	2014	3	2.3284943476148	1
2	2014	4	2.05833469804073	1
2	2014	5	1.19921017670671	1
2	2014	6	0.323714489485339	1
2	2014	7	-0.168066287985568	1
2	2014	8	-0.42243226657673	1
2	2014	9	-0.99505427091306	1
2	2014	10	-0.168063413630407	1
2	2015	1	2.98679194243159	1
2	2015	2	3.23440522726013	1
2	2015	3	2.5546066266743	1
2	2015	4	1.83360686383147	1
2	2015	5	1.57021111837624	1
2	2015	6	0.922044797018226	1
2	2015	7	-0.168474165177567	1
2	2015	8	-0.48267862820497	1
2	2015	9	-0.557431828010347	1
2	2015	10	-0.0146854114254733	1
2	2016	1	3.46455848156868	1
2	2016	2	2.48090549826599	1
2	2016	3	2.50071033785173	1
2	2016	4	1.8935170640323	1
2	2016	5	1.25041745148689	1
2	2016	6	0.889293779320687	1
2	2016	7	0.306604401989172	1
2	2016	8	-0.466848557477917	1
2	2016	9	-0.908551753329871	1
2	2016	10	-0.110351602108086	1
2	2017	1	3.99493828484606	1
2	2017	2	2.95920658791332	1
2	2017	3	1.9097372618621	1
2	2017	4	2.00190945705736	1
2	2017	5	1.36800634110366	1
2	2017	6	0.638790090852594	1
2	2017	7	0.154297742888105	1
2	2017	8	-0.315532701530707	1
2	2017	9	-1.38059301437994	1
2	2017	10	-0.232807744270822	1
# Auxilliary data frame 
# Number of auxilliary data
 610 
# year	age	m	m.spwn	harvest.spwn	mat.wt
1957	1	-2.30258509299405	0	0	0	0.038
1957	2	-2.30258509299405	0	0	0.051	0.102
1957	3	-2.30258509299405	0	0	0.0785	0.157
1957	4	-2.30258509299405	0	0	0.242	0.242
1957	5	-2.30258509299405	0	0	0.325	0.325
1957	6	-2.30258509299405	0	0	0.485	0.485
1957	7	-2.30258509299405	0	0	0.719	0.719
1957	8	-2.30258509299405	0	0	0.682	0.682
1957	9	-2.30258509299405	0	0	0.844	0.844
1957	10	-2.30258509299405	0	0	0.918	0.918
1958	1	-2.30258509299405	0	0	0	0.041
1958	2	-2.30258509299405	0	0	0.0465	0.093
1958	3	-2.30258509299405	0	0	0.09	0.18
1958	4	-2.30258509299405	0	0	0.272	0.272
1958	5	-2.30258509299405	0	0	0.303	0.303
1958	6	-2.30258509299405	0	0	0.442	0.442
1958	7	-2.30258509299405	0	0	0.577	0.577
1958	8	-2.30258509299405	0	0	0.778	0.778
1958	9	-2.30258509299405	0	0	0.793	0.793
1958	10	-2.30258509299405	0	0	0.945	0.945
1959	1	-2.30258509299405	0	0	0	0.045
1959	2	-2.30258509299405	0	0	0.053	0.106
1959	3	-2.30258509299405	0	0	0.0865	0.173
1959	4	-2.30258509299405	0	0	0.264	0.264
1959	5	-2.30258509299405	0	0	0.329	0.329
1959	6	-2.30258509299405	0	0	0.47	0.47
1959	7	-2.30258509299405	0	0	0.65	0.65
1959	8	-2.30258509299405	0	0	0.686	0.686
1959	9	-2.30258509299405	0	0	0.908	0.908
1959	10	-2.30258509299405	0	0	0.897	0.897
1960	1	-2.30258509299405	0	0	0	0.038
1960	2	-2.30258509299405	0	0	0.0555	0.111
1960	3	-2.30258509299405	0	0	0.0905	0.181
1960	4	-2.30258509299405	0	0	0.272	0.272
1960	5	-2.30258509299405	0	0	0.364	0.364
1960	6	-2.30258509299405	0	0	0.469	0.469
1960	7	-2.30258509299405	0	0	0.633	0.633
1960	8	-2.30258509299405	0	0	0.726	0.726
1960	9	-2.30258509299405	0	0	0.845	0.845
1960	10	-2.30258509299405	0	0	0.918	0.918
1961	1	-2.30258509299405	0	0	0	0.037
1961	2	-2.30258509299405	0	0	0.049	0.098
1961	3	-2.30258509299405	0	0	0.0925	0.185
1961	4	-2.30258509299405	0	0	0.306	0.306
1961	5	-2.30258509299405	0	0	0.337	0.337
1961	6	-2.30258509299405	0	0	0.483	0.483
1961	7	-2.30258509299405	0	0	0.579	0.579
1961	8	-2.30258509299405	0	0	0.691	0.691
1961	9	-2.30258509299405	0	0	0.779	0.779
1961	10	-2.30258509299405	0	0	0.911	0.911
1962	1	-2.30258509299405	0	0	0	0.036
1962	2	-2.30258509299405	0	0	0.048	0.096
1962	3	-2.30258509299405	0	0	0.0865	0.173
1962	4	-2.30258509299405	0	0	0.301	0.301
1962	5	-2.30258509299405	0	0	0.424	0.424
1962	6	-2.30258509299405	0	0	0.573	0.573
1962	7	-2.30258509299405	0	0	0.684	0.684
1962	8	-2.30258509299405	0	0	0.806	0.806
1962	9	-2.30258509299405	0	0	0.873	0.873
1962	10	-2.30258509299405	0	0	1.335	1.335
1963	1	-2.30258509299405	0	0	0	0.041
1963	2	-2.30258509299405	0	0	0.0515	0.103
1963	3	-2.30258509299405	0	0	0.088	0.176
1963	4	-2.30258509299405	0	0	0.273	0.273
1963	5	-2.30258509299405	0	0	0.378	0.378
1963	6	-2.30258509299405	0	0	0.54	0.54
1963	7	-2.30258509299405	0	0	0.663	0.663
1963	8	-2.30258509299405	0	0	0.788	0.788
1963	9	-2.30258509299405	0	0	0.882	0.882
1963	10	-2.30258509299405	0	0	0.961	0.961
1964	1	-2.30258509299405	0	0	0	0.024
1964	2	-2.30258509299405	0	0	0.0565	0.113
1964	3	-2.30258509299405	0	0	0.092	0.184
1964	4	-2.30258509299405	0	0	0.296	0.296
1964	5	-2.30258509299405	0	0	0.373	0.373
1964	6	-2.30258509299405	0	0	0.477	0.477
1964	7	-2.30258509299405	0	0	0.645	0.645
1964	8	-2.30258509299405	0	0	0.673	0.673
1964	9	-2.30258509299405	0	0	0.845	0.845
1964	10	-2.30258509299405	0	0	0.973	0.973
1965	1	-2.30258509299405	0	0	0	0.031
1965	2	-2.30258509299405	0	0	0.034	0.068
1965	3	-2.30258509299405	0	0	0.099	0.198
1965	4	-2.30258509299405	0	0	0.294	0.294
1965	5	-2.30258509299405	0	0	0.333	0.333
1965	6	-2.30258509299405	0	0	0.43	0.43
1965	7	-2.30258509299405	0	0	0.516	0.516
1965	8	-2.30258509299405	0	0	0.601	0.601
1965	9	-2.30258509299405	0	0	0.722	0.722
1965	10	-2.30258509299405	0	0	0.578	0.578
1966	1	-2.30258509299405	0	0	0	0.031
1966	2	-2.30258509299405	0	0	0.0495	0.099
1966	3	-2.30258509299405	0	0	0.0635	0.127
1966	4	-2.30258509299405	0	0	0.305	0.305
1966	5	-2.30258509299405	0	0	0.403	0.403
1966	6	-2.30258509299405	0	0	0.455	0.455
1966	7	-2.30258509299405	0	0	0.503	0.503
1966	8	-2.30258509299405	0	0	0.565	0.565
1966	9	-2.30258509299405	0	0	0.581	0.581
1966	10	-2.30258509299405	0	0	0.848	0.848
1967	1	-2.30258509299405	0	0	0	0.029
1967	2	-2.30258509299405	0	0	0.052	0.104
1967	3	-2.30258509299405	0	0	0.0895	0.179
1967	4	-2.30258509299405	0	0	0.205	0.205
1967	5	-2.30258509299405	0	0	0.442	0.442
1967	6	-2.30258509299405	0	0	0.528	0.528
1967	7	-2.30258509299405	0	0	0.585	0.585
1967	8	-2.30258509299405	0	0	0.65	0.65
1967	9	-2.30258509299405	0	0	0.703	0.703
1967	10	-2.30258509299405	0	0	0.833	0.833
1968	1	-2.30258509299405	0	0	0	0.055
1968	2	-2.30258509299405	0	0	0.047	0.094
1968	3	-2.30258509299405	0	0	0.0875	0.175
1968	4	-2.30258509299405	0	0	0.287	0.287
1968	5	-2.30258509299405	0	0	0.344	0.344
1968	6	-2.30258509299405	0	0	0.532	0.532
1968	7	-2.30258509299405	0	0	0.592	0.592
1968	8	-2.30258509299405	0	0	0.362	0.362
1968	9	-2.30258509299405	0	0	0.667	0.667
1968	10	-2.30258509299405	0	0	0.746	0.746
1969	1	-2.30258509299405	0	0	0	0.047
1969	2	-2.30258509299405	0	0	0.079	0.158
1969	3	-2.30258509299405	0	0	0.094	0.188
1969	4	-2.30258509299405	0	0	0.266	0.266
1969	5	-2.30258509299405	0	0	0.344	0.344
1969	6	-2.30258509299405	0	0	0.39	0.39
1969	7	-2.30258509299405	0	0	0.565	0.565
1969	8	-2.30258509299405	0	0	0.621	0.621
1969	9	-2.30258509299405	0	0	0.679	0.679
1969	10	-2.30258509299405	0	0	0.635	0.635
1970	1	-2.30258509299405	0	0	0	0.043
1970	2	-2.30258509299405	0	0	0.0565	0.113
1970	3	-2.30258509299405	0	0	0.118	0.236
1970	4	-2.30258509299405	0	0	0.274	0.274
1970	5	-2.30258509299405	0	0	0.369	0.369
1970	6	-2.30258509299405	0	0	0.41	0.41
1970	7	-2.30258509299405	0	0	0.468	0.468
1970	8	-2.30258509299405	0	0	0.636	0.636
1970	9	-2.30258509299405	0	0	0.732	0.732
1970	10	-2.30258509299405	0	0	0.747	0.747
1971	1	-2.30258509299405	0	0	0	0.051
1971	2	-2.30258509299405	0	0	0.0545	0.109
1971	3	-2.30258509299405	0	0	0.1255	0.251
1971	4	-2.30258509299405	0	0	0.344	0.344
1971	5	-2.30258509299405	0	0	0.413	0.413
1971	6	-2.30258509299405	0	0	0.489	0.489
1971	7	-2.30258509299405	0	0	0.512	0.512
1971	8	-2.30258509299405	0	0	0.583	0.583
1971	9	-2.30258509299405	0	0	0.696	0.696
1971	10	-2.30258509299405	0	0	0.707	0.707
1972	1	-2.30258509299405	0	0	0	0.056
1972	2	-2.30258509299405	0	0	0.079	0.158
1972	3	-2.30258509299405	0	0	0.109	0.218
1972	4	-2.30258509299405	0	0	0.407	0.407
1972	5	-2.30258509299405	0	0	0.473	0.473
1972	6	-2.30258509299405	0	0	0.534	0.534
1972	7	-2.30258509299405	0	0	0.579	0.579
1972	8	-2.30258509299405	0	0	0.606	0.606
1972	9	-2.30258509299405	0	0	0.655	0.655
1972	10	-2.30258509299405	0	0	0.759	0.759
1973	1	-2.30258509299405	0	0	0	0.037
1973	2	-2.30258509299405	0	0	0.067	0.134
1973	3	-2.30258509299405	0	0	0.1185	0.237
1973	4	-2.30258509299405	0	0	0.308	0.308
1973	5	-2.30258509299405	0	0	0.468	0.468
1973	6	-2.30258509299405	0	0	0.521	0.521
1973	7	-2.30258509299405	0	0	0.566	0.566
1973	8	-2.30258509299405	0	0	0.583	0.583
1973	9	-2.30258509299405	0	0	0.617	0.617
1973	10	-2.30258509299405	0	0	0.69	0.69
1974	1	-2.30258509299405	0	0	0	0.049
1974	2	-2.30258509299405	0	0	0.0525	0.105
1974	3	-2.30258509299405	0	0	0.1085	0.217
1974	4	-2.30258509299405	0	0	0.416	0.416
1974	5	-2.30258509299405	0	0	0.437	0.437
1974	6	-2.30258509299405	0	0	0.524	0.524
1974	7	-2.30258509299405	0	0	0.57	0.57
1974	8	-2.30258509299405	0	0	0.629	0.629
1974	9	-2.30258509299405	0	0	0.652	0.652
1974	10	-2.30258509299405	0	0	0.69	0.69
1975	1	-2.30258509299405	0	0	0	0.063
1975	2	-2.30258509299405	0	0	0.0705	0.141
1975	3	-2.30258509299405	0	0	0.0935	0.187
1975	4	-2.30258509299405	0	0	0.388	0.388
1975	5	-2.30258509299405	0	0	0.483	0.483
1975	6	-2.30258509299405	0	0	0.544	0.544
1975	7	-2.30258509299405	0	0	0.61	0.61
1975	8	-2.30258509299405	0	0	0.668	0.668
1975	9	-2.30258509299405	0	0	0.704	0.704
1975	10	-2.30258509299405	0	0	0.762	0.762
1976	1	-2.30258509299405	0	0	0	0.082
1976	2	-2.30258509299405	0	0	0.0845	0.169
1976	3	-2.30258509299405	0	0	0.113	0.226
1976	4	-2.30258509299405	0	0	0.308	0.308
1976	5	-2.30258509299405	0	0	0.484	0.484
1976	6	-2.30258509299405	0	0	0.55	0.55
1976	7	-2.30258509299405	0	0	0.593	0.593
1976	8	-2.30258509299405	0	0	0.658	0.658
1976	9	-2.30258509299405	0	0	0.694	0.694
1976	10	-2.30258509299405	0	0	0.743	0.743
1977	1	-2.30258509299405	0	0	0	0.064
1977	2	-2.30258509299405	0	0	0.092	0.184
1977	3	-2.30258509299405	0	0	0.1325	0.265
1977	4	-2.30258509299405	0	0	0.311	0.311
1977	5	-2.30258509299405	0	0	0.405	0.405
1977	6	-2.30258509299405	0	0	0.551	0.551
1977	7	-2.30258509299405	0	0	0.627	0.627
1977	8	-2.30258509299405	0	0	0.69	0.69
1977	9	-2.30258509299405	0	0	0.667	0.667
1977	10	-2.30258509299405	0	0	0.759	0.759
1978	1	-2.30258509299405	0	0	0	0.064
1978	2	-2.30258509299405	0	0	0.0755	0.151
1978	3	-2.30258509299405	0	0	0.1595	0.319
1978	4	-2.30258509299405	0	0	0.373	0.373
1978	5	-2.30258509299405	0	0	0.411	0.411
1978	6	-2.30258509299405	0	0	0.467	0.467
1978	7	-2.30258509299405	0	0	0.547	0.547
1978	8	-2.30258509299405	0	0	0.63	0.63
1978	9	-2.30258509299405	0	0	0.704	0.704
1978	10	-2.30258509299405	0	0	0.773	0.773
1979	1	-2.30258509299405	0	0	0	0.062
1979	2	-2.30258509299405	0	0	0.0895	0.179
1979	3	-2.30258509299405	0	0	0.129	0.258
1979	4	-2.30258509299405	0	0	0.365	0.365
1979	5	-2.30258509299405	0	0	0.414	0.414
1979	6	-2.30258509299405	0	0	0.459	0.459
1979	7	-2.30258509299405	0	0	0.543	0.543
1979	8	-2.30258509299405	0	0	0.667	0.667
1979	9	-2.30258509299405	0	0	0.764	0.764
1979	10	-2.30258509299405	0	0	0.826	0.826
1980	1	-2.30258509299405	0	0	0	0.049
1980	2	-2.30258509299405	0	0	0.0815	0.163
1980	3	-2.30258509299405	0	0	0.1445	0.289
1980	4	-2.30258509299405	0	0	0.428	0.428
1980	5	-2.30258509299405	0	0	0.444	0.444
1980	6	-2.30258509299405	0	0	0.524	0.524
1980	7	-2.30258509299405	0	0	0.582	0.582
1980	8	-2.30258509299405	0	0	0.651	0.651
1980	9	-2.30258509299405	0	0	0.778	0.778
1980	10	-2.30258509299405	0	0	1.025	1.025
1981	1	-2.30258509299405	0	0	0	0.041
1981	2	-2.30258509299405	0	0	0.07	0.14
1981	3	-2.30258509299405	0	0	0.1195	0.239
1981	4	-2.30258509299405	0	0	0.421	0.421
1981	5	-2.30258509299405	0	0	0.473	0.473
1981	6	-2.30258509299405	0	0	0.536	0.536
1981	7	-2.30258509299405	0	0	0.57	0.57
1981	8	-2.30258509299405	0	0	0.624	0.624
1981	9	-2.30258509299405	0	0	0.707	0.707
1981	10	-2.30258509299405	0	0	0.849	0.849
1982	1	-2.30258509299405	0	0	0	0.048
1982	2	-2.30258509299405	0	0	0.064	0.128
1982	3	-2.30258509299405	0	0	0.125	0.25
1982	4	-2.30258509299405	0	0	0.351	0.351
1982	5	-2.30258509299405	0	0	0.49	0.49
1982	6	-2.30258509299405	0	0	0.589	0.589
1982	7	-2.30258509299405	0	0	0.631	0.631
1982	8	-2.30258509299405	0	0	0.679	0.679
1982	9	-2.30258509299405	0	0	0.726	0.726
1982	10	-2.30258509299405	0	0	0.828	0.828
1983	1	-2.30258509299405	0	0	0	0.045
1983	2	-2.30258509299405	0	0	0.064	0.128
1983	3	-2.30258509299405	0	0	0.121	0.242
1983	4	-2.30258509299405	0	0	0.381	0.381
1983	5	-2.30258509299405	0	0	0.494	0.494
1983	6	-2.30258509299405	0	0	0.559	0.559
1983	7	-2.30258509299405	0	0	0.624	0.624
1983	8	-2.30258509299405	0	0	0.712	0.712
1983	9	-2.30258509299405	0	0	0.754	0.754
1983	10	-2.30258509299405	0	0	0.791	0.791
1984	1	-2.30258509299405	0	0	0	0.048
1984	2	-2.30258509299405	0	0	0.0645	0.129
1984	3	-2.30258509299405	0	0	0.108	0.216
1984	4	-2.30258509299405	0	0	0.413	0.413
1984	5	-2.30258509299405	0	0	0.464	0.464
1984	6	-2.30258509299405	0	0	0.571	0.571
1984	7	-2.30258509299405	0	0	0.649	0.649
1984	8	-2.30258509299405	0	0	0.692	0.692
1984	9	-2.30258509299405	0	0	0.787	0.787
1984	10	-2.30258509299405	0	0	0.898	0.898
1985	1	-2.30258509299405	0	0	0	0.048
1985	2	-2.30258509299405	0	0	0.073	0.146
1985	3	-2.30258509299405	0	0	0.116	0.232
1985	4	-2.30258509299405	0	0	0.32	0.32
1985	5	-2.30258509299405	0	0	0.452	0.452
1985	6	-2.30258509299405	0	0	0.536	0.536
1985	7	-2.30258509299405	0	0	0.635	0.635
1985	8	-2.30258509299405	0	0	0.656	0.656
1985	9	-2.30258509299405	0	0	0.764	0.764
1985	10	-2.30258509299405	0	0	0.869	0.869
1986	1	-2.30258509299405	0	0	0	0.043
1986	2	-2.30258509299405	0	0	0.063	0.126
1986	3	-2.30258509299405	0	0	0.1225	0.245
1986	4	-2.30258509299405	0	0	0.311	0.311
1986	5	-2.30258509299405	0	0	0.44	0.44
1986	6	-2.30258509299405	0	0	0.533	0.533
1986	7	-2.30258509299405	0	0	0.692	0.692
1986	8	-2.30258509299405	0	0	0.779	0.779
1986	9	-2.30258509299405	0	0	0.888	0.888
1986	10	-2.30258509299405	0	0	0.971	0.971
1987	1	-2.30258509299405	0	0	0	0.036
1987	2	-2.30258509299405	0	0	0.0525	0.105
1987	3	-2.30258509299405	0	0	0.1	0.2
1987	4	-2.30258509299405	0	0	0.383	0.383
1987	5	-2.30258509299405	0	0	0.401	0.401
1987	6	-2.30258509299405	0	0	0.503	0.503
1987	7	-2.30258509299405	0	0	0.573	0.573
1987	8	-2.30258509299405	0	0	0.711	0.711
1987	9	-2.30258509299405	0	0	0.747	0.747
1987	10	-2.30258509299405	0	0	0.817	0.817
1988	1	-2.30258509299405	0	0	0	0.036
1988	2	-2.30258509299405	0	0	0.0485	0.097
1988	3	-2.30258509299405	0	0	0.086	0.172
1988	4	-2.30258509299405	0	0	0.264	0.264
1988	5	-2.30258509299405	0	0	0.426	0.426
1988	6	-2.30258509299405	0	0	0.467	0.467
1988	7	-2.30258509299405	0	0	0.547	0.547
1988	8	-2.30258509299405	0	0	0.644	0.644
1988	9	-2.30258509299405	0	0	0.706	0.706
1988	10	-2.30258509299405	0	0	0.897	0.897
1989	1	-2.30258509299405	0	0	0	0.039
1989	2	-2.30258509299405	0	0	0.0505	0.101
1989	3	-2.30258509299405	0	0	0.096	0.192
1989	4	-2.30258509299405	0	0	0.247	0.247
1989	5	-2.30258509299405	0	0	0.362	0.362
1989	6	-2.30258509299405	0	0	0.484	0.484
1989	7	-2.30258509299405	0	0	0.553	0.553
1989	8	-2.30258509299405	0	0	0.616	0.616
1989	9	-2.30258509299405	0	0	0.759	0.759
1989	10	-2.30258509299405	0	0	0.837	0.837
1990	1	-2.30258509299405	0	0	0	0.043
1990	2	-2.30258509299405	0	0	0.054	0.108
1990	3	-2.30258509299405	0	0	0.088	0.176
1990	4	-2.30258509299405	0	0	0.261	0.261
1990	5	-2.30258509299405	0	0	0.343	0.343
1990	6	-2.30258509299405	0	0	0.422	0.422
1990	7	-2.30258509299405	0	0	0.555	0.555
1990	8	-2.30258509299405	0	0	0.647	0.647
1990	9	-2.30258509299405	0	0	0.701	0.701
1990	10	-2.30258509299405	0	0	0.76	0.76
1991	1	-2.30258509299405	0	0	0	0.048
1991	2	-2.30258509299405	0	0	0.0655	0.131
1991	3	-2.30258509299405	0	0	0.092	0.184
1991	4	-2.30258509299405	0	0	0.26	0.26
1991	5	-2.30258509299405	0	0	0.342	0.342
1991	6	-2.30258509299405	0	0	0.401	0.401
1991	7	-2.30258509299405	0	0	0.463	0.463
1991	8	-2.30258509299405	0	0	0.633	0.633
1991	9	-2.30258509299405	0	0	0.652	0.652
1991	10	-2.30258509299405	0	0	0.744	0.744
1992	1	-2.30258509299405	0	0	0	0.043
1992	2	-2.30258509299405	0	0	0.0605	0.121
1992	3	-2.30258509299405	0	0	0.0995	0.199
1992	4	-2.30258509299405	0	0	0.27	0.27
1992	5	-2.30258509299405	0	0	0.318	0.318
1992	6	-2.30258509299405	0	0	0.403	0.403
1992	7	-2.30258509299405	0	0	0.5	0.5
1992	8	-2.30258509299405	0	0	0.573	0.573
1992	9	-2.30258509299405	0	0	0.683	0.683
1992	10	-2.30258509299405	0	0	0.73	0.73
1993	1	-2.30258509299405	0	0	0	0.05
1993	2	-2.30258509299405	0	0	0.0595	0.119
1993	3	-2.30258509299405	0	0	0.104	0.208
1993	4	-2.30258509299405	0	0	0.315	0.315
1993	5	-2.30258509299405	0	0	0.33	0.33
1993	6	-2.30258509299405	0	0	0.391	0.391
1993	7	-2.30258509299405	0	0	0.49	0.49
1993	8	-2.30258509299405	0	0	0.587	0.587
1993	9	-2.30258509299405	0	0	0.633	0.633
1993	10	-2.30258509299405	0	0	0.723	0.723
1994	1	-2.30258509299405	0	0	0	0.053
1994	2	-2.30258509299405	0	0	0.0705	0.141
1994	3	-2.30258509299405	0	0	0.107	0.214
1994	4	-2.30258509299405	0	0	0.29	0.29
1994	5	-2.30258509299405	0	0	0.36	0.36
1994	6	-2.30258509299405	0	0	0.404	0.404
1994	7	-2.30258509299405	0	0	0.462	0.462
1994	8	-2.30258509299405	0	0	0.533	0.533
1994	9	-2.30258509299405	0	0	0.653	0.653
1994	10	-2.30258509299405	0	0	0.702	0.702
1995	1	-2.30258509299405	0	0	0	0.05
1995	2	-2.30258509299405	0	0	0.071	0.142
1995	3	-2.30258509299405	0	0	0.127	0.254
1995	4	-2.30258509299405	0	0	0.336	0.336
1995	5	-2.30258509299405	0	0	0.399	0.399
1995	6	-2.30258509299405	0	0	0.448	0.448
1995	7	-2.30258509299405	0	0	0.509	0.509
1995	8	-2.30258509299405	0	0	0.584	0.584
1995	9	-2.30258509299405	0	0	0.678	0.678
1995	10	-2.30258509299405	0	0	0.789	0.789
1996	1	-2.30258509299405	0	0	0	0.044
1996	2	-2.30258509299405	0	0	0.0585	0.117
1996	3	-2.30258509299405	0	0	0.1145	0.229
1996	4	-2.30258509299405	0	0	0.368	0.368
1996	5	-2.30258509299405	0	0	0.39	0.39
1996	6	-2.30258509299405	0	0	0.462	0.462
1996	7	-2.30258509299405	0	0	0.488	0.488
1996	8	-2.30258509299405	0	0	0.554	0.554
1996	9	-2.30258509299405	0	0	0.66	0.66
1996	10	-2.30258509299405	0	0	0.791	0.791
1997	1	-2.30258509299405	0	0	0	0.035
1997	2	-2.30258509299405	0	0	0.0575	0.115
1997	3	-2.30258509299405	0	0	0.1165	0.233
1997	4	-2.30258509299405	0	0	0.359	0.359
1997	5	-2.30258509299405	0	0	0.439	0.439
1997	6	-2.30258509299405	0	0	0.492	0.492
1997	7	-2.30258509299405	0	0	0.521	0.521
1997	8	-2.30258509299405	0	0	0.543	0.543
1997	9	-2.30258509299405	0	0	0.627	0.627
1997	10	-2.30258509299405	0	0	0.734	0.734
1998	1	-2.30258509299405	0	0	0	0.038
1998	2	-2.30258509299405	0	0	0.0405	0.081
1998	3	-2.30258509299405	0	0	0.1035	0.207
1998	4	-2.30258509299405	0	0	0.333	0.333
1998	5	-2.30258509299405	0	0	0.474	0.474
1998	6	-2.30258509299405	0	0	0.577	0.577
1998	7	-2.30258509299405	0	0	0.581	0.581
1998	8	-2.30258509299405	0	0	0.648	0.648
1998	9	-2.30258509299405	0	0	0.656	0.656
1998	10	-2.30258509299405	0	0	0.642	0.642
1999	1	-2.30258509299405	0	0	0	0.044
1999	2	-2.30258509299405	0	0	0.0455	0.091
1999	3	-2.30258509299405	0	0	0.075	0.15
1999	4	-2.30258509299405	0	0	0.319	0.319
1999	5	-2.30258509299405	0	0	0.437	0.437
1999	6	-2.30258509299405	0	0	0.524	0.524
1999	7	-2.30258509299405	0	0	0.586	0.586
1999	8	-2.30258509299405	0	0	0.644	0.644
1999	9	-2.30258509299405	0	0	0.664	0.664
1999	10	-2.30258509299405	0	0	0.62	0.62
2000	1	-2.30258509299405	0	0	0	0.051
2000	2	-2.30258509299405	0	0	0.053	0.106
2000	3	-2.30258509299405	0	0	0.0825	0.165
2000	4	-2.30258509299405	0	0	0.219	0.219
2000	5	-2.30258509299405	0	0	0.408	0.408
2000	6	-2.30258509299405	0	0	0.467	0.467
2000	7	-2.30258509299405	0	0	0.649	0.649
2000	8	-2.30258509299405	0	0	0.695	0.695
2000	9	-2.30258509299405	0	0	0.656	0.656
2000	10	-2.30258509299405	0	0	0.744	0.744
2001	1	-2.30258509299405	0	0	0	0.061
2001	2	-2.30258509299405	0	0	0.061	0.122
2001	3	-2.30258509299405	0	0	0.101	0.202
2001	4	-2.30258509299405	0	0	0.233	0.233
2001	5	-2.30258509299405	0	0	0.331	0.331
2001	6	-2.30258509299405	0	0	0.452	0.452
2001	7	-2.30258509299405	0	0	0.56	0.56
2001	8	-2.30258509299405	0	0	0.641	0.641
2001	9	-2.30258509299405	0	0	0.798	0.798
2001	10	-2.30258509299405	0	0	0.816	0.816
2002	1	-2.30258509299405	0	0	0	0.048
2002	2	-2.30258509299405	0	0	0.059	0.118
2002	3	-2.30258509299405	0	0	0.1065	0.213
2002	4	-2.30258509299405	0	0	0.301	0.301
2002	5	-2.30258509299405	0	0	0.319	0.319
2002	6	-2.30258509299405	0	0	0.403	0.403
2002	7	-2.30258509299405	0	0	0.446	0.446
2002	8	-2.30258509299405	0	0	0.612	0.612
2002	9	-2.30258509299405	0	0	0.685	0.685
2002	10	-2.30258509299405	0	0	0.781	0.781
2003	1	-2.30258509299405	0	0	0	0.057
2003	2	-2.30258509299405	0	0	0.0555	0.111
2003	3	-2.30258509299405	0	0	0.1135	0.227
2003	4	-2.30258509299405	0	0	0.269	0.269
2003	5	-2.30258509299405	0	0	0.344	0.344
2003	6	-2.30258509299405	0	0	0.391	0.391
2003	7	-2.30258509299405	0	0	0.464	0.464
2003	8	-2.30258509299405	0	0	0.6	0.6
2003	9	-2.30258509299405	0	0	0.714	0.714
2003	10	-2.30258509299405	0	0	0.96	0.96
2004	1	-2.30258509299405	0	0	0	0.047
2004	2	-2.30258509299405	0	0	0.058	0.116
2004	3	-2.30258509299405	0	0	0.1005	0.201
2004	4	-2.30258509299405	0	0	0.306	0.306
2004	5	-2.30258509299405	0	0	0.384	0.384
2004	6	-2.30258509299405	0	0	0.43	0.43
2004	7	-2.30258509299405	0	0	0.489	0.489
2004	8	-2.30258509299405	0	0	0.495	0.495
2004	9	-2.30258509299405	0	0	0.78	0.78
2004	10	-2.30258509299405	0	0	0.921	0.921
2005	1	-2.30258509299405	0	0	0	0.053
2005	2	-2.30258509299405	0	0	0.053	0.106
2005	3	-2.30258509299405	0	0	0.108	0.216
2005	4	-2.30258509299405	0	0	0.237	0.237
2005	5	-2.30258509299405	0	0	0.378	0.378
2005	6	-2.30258509299405	0	0	0.422	0.422
2005	7	-2.30258509299405	0	0	0.434	0.434
2005	8	-2.30258509299405	0	0	0.527	0.527
2005	9	-2.30258509299405	0	0	0.621	0.621
2005	10	-2.30258509299405	0	0	0.815	0.815
2006	1	-2.30258509299405	0	0	0	0.052
2006	2	-2.30258509299405	0	0	0.065	0.13
2006	3	-2.30258509299405	0	0	0.095	0.19
2006	4	-2.30258509299405	0	0	0.316	0.316
2006	5	-2.30258509299405	0	0	0.354	0.354
2006	6	-2.30258509299405	0	0	0.424	0.424
2006	7	-2.30258509299405	0	0	0.439	0.439
